sentence_id,commit_id,commit_url,artifact,artifact_type,artifact_url,sentence,irrelevant_sentence,final_annotation,ground_truth_rationale
6367_2_52_0,6367,https://github.com/square/okhttp/commit/a1265b6140a8fe336602b969960d4048ebd1d3da,okhttp/src/test/java/okhttp3/CacheTest.java,CODE_COMMENT,https://github.com/square/okhttp/commit/a1265b6140a8fe336602b969960d4048ebd1d3da,"OpenJDK 6 fails on this line, complaining that the connection isn't open yet",FALSE,UNCODED,
6367_2_53_0,6367,https://github.com/square/okhttp/commit/a1265b6140a8fe336602b969960d4048ebd1d3da,okhttp/src/test/java/okhttp3/CacheTest.java,CODE_COMMENT,https://github.com/square/okhttp/commit/a1265b6140a8fe336602b969960d4048ebd1d3da,https://github.com/square/okhttp/issues/2198,FALSE,UNCODED,
6367_2_54_0,6367,https://github.com/square/okhttp/commit/a1265b6140a8fe336602b969960d4048ebd1d3da,okhttp/src/test/java/okhttp3/CacheTest.java,CODE_COMMENT,https://github.com/square/okhttp/commit/a1265b6140a8fe336602b969960d4048ebd1d3da,A cache miss writes the cache.,FALSE,UNCODED,
6367_2_55_0,6367,https://github.com/square/okhttp/commit/a1265b6140a8fe336602b969960d4048ebd1d3da,okhttp/src/test/java/okhttp3/CacheTest.java,CODE_COMMENT,https://github.com/square/okhttp/commit/a1265b6140a8fe336602b969960d4048ebd1d3da,such thing as a premature disconnect when the disconnect itself,FALSE,UNCODED,
6367_2_56_0,6367,https://github.com/square/okhttp/commit/a1265b6140a8fe336602b969960d4048ebd1d3da,okhttp/src/test/java/okhttp3/CacheTest.java,CODE_COMMENT,https://github.com/square/okhttp/commit/a1265b6140a8fe336602b969960d4048ebd1d3da,default lifetime: (105 - 5) / 10 = 10 days,FALSE,UNCODED,
6367_2_57_0,6367,https://github.com/square/okhttp/commit/a1265b6140a8fe336602b969960d4048ebd1d3da,okhttp/src/test/java/okhttp3/CacheTest.java,CODE_COMMENT,https://github.com/square/okhttp/commit/a1265b6140a8fe336602b969960d4048ebd1d3da,2 requests + 2 redirects,FALSE,UNCODED,
6367_2_58_0,6367,https://github.com/square/okhttp/commit/a1265b6140a8fe336602b969960d4048ebd1d3da,okhttp/src/test/java/okhttp3/CacheTest.java,CODE_COMMENT,https://github.com/square/okhttp/commit/a1265b6140a8fe336602b969960d4048ebd1d3da,The 2nd request uses the server's date format.,FALSE,UNCODED,
6367_2_59_0,6367,https://github.com/square/okhttp/commit/a1265b6140a8fe336602b969960d4048ebd1d3da,okhttp/src/test/java/okhttp3/CacheTest.java,CODE_COMMENT,https://github.com/square/okhttp/commit/a1265b6140a8fe336602b969960d4048ebd1d3da,Confirm the iterator returns those responses...,FALSE,UNCODED,
6367_2_60_0,6367,https://github.com/square/okhttp/commit/a1265b6140a8fe336602b969960d4048ebd1d3da,okhttp/src/test/java/okhttp3/CacheTest.java,CODE_COMMENT,https://github.com/square/okhttp/commit/a1265b6140a8fe336602b969960d4048ebd1d3da,last modified: 105 days ago,FALSE,UNCODED,
6367_2_61_0,6367,https://github.com/square/okhttp/commit/a1265b6140a8fe336602b969960d4048ebd1d3da,okhttp/src/test/java/okhttp3/CacheTest.java,CODE_COMMENT,https://github.com/square/okhttp/commit/a1265b6140a8fe336602b969960d4048ebd1d3da,tearDown() isn't sufficient; this test starts multiple servers,FALSE,UNCODED,
6367_2_62_0,6367,https://github.com/square/okhttp/commit/a1265b6140a8fe336602b969960d4048ebd1d3da,okhttp/src/test/java/okhttp3/CacheTest.java,CODE_COMMENT,https://github.com/square/okhttp/commit/a1265b6140a8fe336602b969960d4048ebd1d3da,default lifetime: (105 - 5) / 10 = 10 seconds,FALSE,UNCODED,
6367_2_63_0,6367,https://github.com/square/okhttp/commit/a1265b6140a8fe336602b969960d4048ebd1d3da,okhttp/src/test/java/okhttp3/CacheTest.java,CODE_COMMENT,https://github.com/square/okhttp/commit/a1265b6140a8fe336602b969960d4048ebd1d3da,Confirm the interceptor isn't exercised.,FALSE,UNCODED,
6367_2_64_0,6367,https://github.com/square/okhttp/commit/a1265b6140a8fe336602b969960d4048ebd1d3da,okhttp/src/test/java/okhttp3/CacheTest.java,CODE_COMMENT,https://github.com/square/okhttp/commit/a1265b6140a8fe336602b969960d4048ebd1d3da,Intentionally empty.,FALSE,UNCODED,
6367_2_64_1,6367,https://github.com/square/okhttp/commit/a1265b6140a8fe336602b969960d4048ebd1d3da,okhttp/src/test/java/okhttp3/CacheTest.java,CODE_COMMENT,https://github.com/square/okhttp/commit/a1265b6140a8fe336602b969960d4048ebd1d3da,This case doesn't make sense because there's no,FALSE,UNCODED,
6367_2_65_0,6367,https://github.com/square/okhttp/commit/a1265b6140a8fe336602b969960d4048ebd1d3da,okhttp/src/test/java/okhttp3/CacheTest.java,CODE_COMMENT,https://github.com/square/okhttp/commit/a1265b6140a8fe336602b969960d4048ebd1d3da,2. Invalidate it.,FALSE,UNCODED,
6367_2_66_0,6367,https://github.com/square/okhttp/commit/a1265b6140a8fe336602b969960d4048ebd1d3da,okhttp/src/test/java/okhttp3/CacheTest.java,CODE_COMMENT,https://github.com/square/okhttp/commit/a1265b6140a8fe336602b969960d4048ebd1d3da,We can't test 100 because it's not really a response.,FALSE,UNCODED,
6367_2_67_0,6367,https://github.com/square/okhttp/commit/a1265b6140a8fe336602b969960d4048ebd1d3da,okhttp/src/test/java/okhttp3/CacheTest.java,CODE_COMMENT,https://github.com/square/okhttp/commit/a1265b6140a8fe336602b969960d4048ebd1d3da,Confirm the value is cached and intercepted.,FALSE,UNCODED,
6367_2_69_0,6367,https://github.com/square/okhttp/commit/a1265b6140a8fe336602b969960d4048ebd1d3da,okhttp/src/test/java/okhttp3/CacheTest.java,CODE_COMMENT,https://github.com/square/okhttp/commit/a1265b6140a8fe336602b969960d4048ebd1d3da,A conditional cache hit updates the cache.,FALSE,UNCODED,
6367_2_70_0,6367,https://github.com/square/okhttp/commit/a1265b6140a8fe336602b969960d4048ebd1d3da,okhttp/src/test/java/okhttp3/CacheTest.java,CODE_COMMENT,https://github.com/square/okhttp/commit/a1265b6140a8fe336602b969960d4048ebd1d3da,"2. Request a full document, expecting a cache miss.",FALSE,UNCODED,
6367_2_71_0,6367,https://github.com/square/okhttp/commit/a1265b6140a8fe336602b969960d4048ebd1d3da,okhttp/src/test/java/okhttp3/CacheTest.java,CODE_COMMENT,https://github.com/square/okhttp/commit/a1265b6140a8fe336602b969960d4048ebd1d3da,Serve a response with a non-standard date format that OkHttp supports.,FALSE,UNCODED,
6367_2_72_0,6367,https://github.com/square/okhttp/commit/a1265b6140a8fe336602b969960d4048ebd1d3da,okhttp/src/test/java/okhttp3/CacheTest.java,CODE_COMMENT,https://github.com/square/okhttp/commit/a1265b6140a8fe336602b969960d4048ebd1d3da,and Firefox both use the earlier of the local and server's clock.,FALSE,UNCODED,
6367_2_73_0,6367,https://github.com/square/okhttp/commit/a1265b6140a8fe336602b969960d4048ebd1d3da,okhttp/src/test/java/okhttp3/CacheTest.java,CODE_COMMENT,https://github.com/square/okhttp/commit/a1265b6140a8fe336602b969960d4048ebd1d3da,Put a response in the cache.,FALSE,UNCODED,
6367_2_74_0,6367,https://github.com/square/okhttp/commit/a1265b6140a8fe336602b969960d4048ebd1d3da,okhttp/src/test/java/okhttp3/CacheTest.java,CODE_COMMENT,https://github.com/square/okhttp/commit/a1265b6140a8fe336602b969960d4048ebd1d3da,scenario 1: condition succeeds,FALSE,UNCODED,
6367_2_75_0,6367,https://github.com/square/okhttp/commit/a1265b6140a8fe336602b969960d4048ebd1d3da,okhttp/src/test/java/okhttp3/CacheTest.java,CODE_COMMENT,https://github.com/square/okhttp/commit/a1265b6140a8fe336602b969960d4048ebd1d3da,A full cache hit reads the cache.,FALSE,UNCODED,
6367_2_76_0,6367,https://github.com/square/okhttp/commit/a1265b6140a8fe336602b969960d4048ebd1d3da,okhttp/src/test/java/okhttp3/CacheTest.java,CODE_COMMENT,https://github.com/square/okhttp/commit/a1265b6140a8fe336602b969960d4048ebd1d3da,We forbid bodies for 204 and 205.,FALSE,UNCODED,
6367_2_77_0,6367,https://github.com/square/okhttp/commit/a1265b6140a8fe336602b969960d4048ebd1d3da,okhttp/src/test/java/okhttp3/CacheTest.java,CODE_COMMENT,https://github.com/square/okhttp/commit/a1265b6140a8fe336602b969960d4048ebd1d3da,served:   5 days ago,FALSE,UNCODED,
6367_2_78_0,6367,https://github.com/square/okhttp/commit/a1265b6140a8fe336602b969960d4048ebd1d3da,okhttp/src/test/java/okhttp3/CacheTest.java,CODE_COMMENT,https://github.com/square/okhttp/commit/a1265b6140a8fe336602b969960d4048ebd1d3da,Setting a low transfer speed ensures that stream discarding will time out.,FALSE,UNCODED,
6367_2_79_0,6367,https://github.com/square/okhttp/commit/a1265b6140a8fe336602b969960d4048ebd1d3da,okhttp/src/test/java/okhttp3/CacheTest.java,CODE_COMMENT,https://github.com/square/okhttp/commit/a1265b6140a8fe336602b969960d4048ebd1d3da,Add a stale response to the cache.,FALSE,UNCODED,
6367_2_80_0,6367,https://github.com/square/okhttp/commit/a1265b6140a8fe336602b969960d4048ebd1d3da,okhttp/src/test/java/okhttp3/CacheTest.java,CODE_COMMENT,https://github.com/square/okhttp/commit/a1265b6140a8fe336602b969960d4048ebd1d3da,Test that response caching is consistent with the RI and the spec.,FALSE,UNCODED,
6367_2_80_1,6367,https://github.com/square/okhttp/commit/a1265b6140a8fe336602b969960d4048ebd1d3da,okhttp/src/test/java/okhttp3/CacheTest.java,CODE_COMMENT,https://github.com/square/okhttp/commit/a1265b6140a8fe336602b969960d4048ebd1d3da,http://www.w3.org/Protocols/rfc2616/rfc2616-sec13.html#sec13.4,FALSE,UNCODED,
6367_2_81_0,6367,https://github.com/square/okhttp/commit/a1265b6140a8fe336602b969960d4048ebd1d3da,okhttp/src/test/java/okhttp3/CacheTest.java,CODE_COMMENT,https://github.com/square/okhttp/commit/a1265b6140a8fe336602b969960d4048ebd1d3da,default lifetime: (115 - 15) / 10 = 10 seconds,FALSE,UNCODED,
6367_2_82_0,6367,https://github.com/square/okhttp/commit/a1265b6140a8fe336602b969960d4048ebd1d3da,okhttp/src/test/java/okhttp3/CacheTest.java,CODE_COMMENT,https://github.com/square/okhttp/commit/a1265b6140a8fe336602b969960d4048ebd1d3da,2. Invalidate it with an uncacheable response.,FALSE,UNCODED,
6367_2_83_0,6367,https://github.com/square/okhttp/commit/a1265b6140a8fe336602b969960d4048ebd1d3da,okhttp/src/test/java/okhttp3/CacheTest.java,CODE_COMMENT,https://github.com/square/okhttp/commit/a1265b6140a8fe336602b969960d4048ebd1d3da,Too many calls to remove().,FALSE,UNCODED,
6367_2_84_0,6367,https://github.com/square/okhttp/commit/a1265b6140a8fe336602b969960d4048ebd1d3da,okhttp/src/test/java/okhttp3/CacheTest.java,CODE_COMMENT,https://github.com/square/okhttp/commit/a1265b6140a8fe336602b969960d4048ebd1d3da,because of the retry.,FALSE,UNCODED,
6367_2_84_1,6367,https://github.com/square/okhttp/commit/a1265b6140a8fe336602b969960d4048ebd1d3da,okhttp/src/test/java/okhttp3/CacheTest.java,CODE_COMMENT,https://github.com/square/okhttp/commit/a1265b6140a8fe336602b969960d4048ebd1d3da,We just want to ensure the initial 408 isn't cached.,FALSE,UNCODED,
6367_2_85_0,6367,https://github.com/square/okhttp/commit/a1265b6140a8fe336602b969960d4048ebd1d3da,okhttp/src/test/java/okhttp3/CacheTest.java,CODE_COMMENT,https://github.com/square/okhttp/commit/a1265b6140a8fe336602b969960d4048ebd1d3da,an unrelated request should reuse the pooled connection,FALSE,UNCODED,
6367_2_86_0,6367,https://github.com/square/okhttp/commit/a1265b6140a8fe336602b969960d4048ebd1d3da,okhttp/src/test/java/okhttp3/CacheTest.java,CODE_COMMENT,https://github.com/square/okhttp/commit/a1265b6140a8fe336602b969960d4048ebd1d3da,"assertCached(false, 100);",FALSE,UNCODED,
6367_2_87_0,6367,https://github.com/square/okhttp/commit/a1265b6140a8fe336602b969960d4048ebd1d3da,okhttp/src/test/java/okhttp3/CacheTest.java,CODE_COMMENT,https://github.com/square/okhttp/commit/a1265b6140a8fe336602b969960d4048ebd1d3da,(no responses enqueued),FALSE,UNCODED,
6367_2_88_0,6367,https://github.com/square/okhttp/commit/a1265b6140a8fe336602b969960d4048ebd1d3da,okhttp/src/test/java/okhttp3/CacheTest.java,CODE_COMMENT,https://github.com/square/okhttp/commit/a1265b6140a8fe336602b969960d4048ebd1d3da,"If both If-Modified-Since and If-None-Match conditions apply, send only If-None-Match.",FALSE,UNCODED,
6367_2_89_0,6367,https://github.com/square/okhttp/commit/a1265b6140a8fe336602b969960d4048ebd1d3da,okhttp/src/test/java/okhttp3/CacheTest.java,CODE_COMMENT,https://github.com/square/okhttp/commit/a1265b6140a8fe336602b969960d4048ebd1d3da,Make sure t0 and t1 are distinct.,FALSE,UNCODED,
6367_2_90_0,6367,https://github.com/square/okhttp/commit/a1265b6140a8fe336602b969960d4048ebd1d3da,okhttp/src/test/java/okhttp3/CacheTest.java,CODE_COMMENT,https://github.com/square/okhttp/commit/a1265b6140a8fe336602b969960d4048ebd1d3da,Confirm that subsequent requests suffer a cache miss.,FALSE,UNCODED,
6367_2_91_0,6367,https://github.com/square/okhttp/commit/a1265b6140a8fe336602b969960d4048ebd1d3da,okhttp/src/test/java/okhttp3/CacheTest.java,CODE_COMMENT,https://github.com/square/okhttp/commit/a1265b6140a8fe336602b969960d4048ebd1d3da,1. Seed the cache (potentially).,FALSE,UNCODED,
6367_2_92_0,6367,https://github.com/square/okhttp/commit/a1265b6140a8fe336602b969960d4048ebd1d3da,okhttp/src/test/java/okhttp3/CacheTest.java,CODE_COMMENT,https://github.com/square/okhttp/commit/a1265b6140a8fe336602b969960d4048ebd1d3da,Electing to not cache partial responses,FALSE,UNCODED,
6367_2_93_0,6367,https://github.com/square/okhttp/commit/a1265b6140a8fe336602b969960d4048ebd1d3da,okhttp/src/test/java/okhttp3/CacheTest.java,CODE_COMMENT,https://github.com/square/okhttp/commit/a1265b6140a8fe336602b969960d4048ebd1d3da,Put some responses in the cache.,FALSE,UNCODED,
6367_2_94_0,6367,https://github.com/square/okhttp/commit/a1265b6140a8fe336602b969960d4048ebd1d3da,okhttp/src/test/java/okhttp3/CacheTest.java,CODE_COMMENT,https://github.com/square/okhttp/commit/a1265b6140a8fe336602b969960d4048ebd1d3da,We could support this but choose not to for implementation simplicity,FALSE,UNCODED,
6367_2_95_0,6367,https://github.com/square/okhttp/commit/a1265b6140a8fe336602b969960d4048ebd1d3da,okhttp/src/test/java/okhttp3/CacheTest.java,CODE_COMMENT,https://github.com/square/okhttp/commit/a1265b6140a8fe336602b969960d4048ebd1d3da,last modified: 105 seconds ago,FALSE,UNCODED,
6367_2_96_0,6367,https://github.com/square/okhttp/commit/a1265b6140a8fe336602b969960d4048ebd1d3da,okhttp/src/test/java/okhttp3/CacheTest.java,CODE_COMMENT,https://github.com/square/okhttp/commit/a1265b6140a8fe336602b969960d4048ebd1d3da,Make sure t1 and t2 are distinct.,FALSE,UNCODED,
6367_2_97_0,6367,https://github.com/square/okhttp/commit/a1265b6140a8fe336602b969960d4048ebd1d3da,okhttp/src/test/java/okhttp3/CacheTest.java,CODE_COMMENT,https://github.com/square/okhttp/commit/a1265b6140a8fe336602b969960d4048ebd1d3da,Exercise the cache format in OkHttp 2.7 and all earlier releases.,FALSE,UNCODED,
6367_2_98_0,6367,https://github.com/square/okhttp/commit/a1265b6140a8fe336602b969960d4048ebd1d3da,okhttp/src/test/java/okhttp3/CacheTest.java,CODE_COMMENT,https://github.com/square/okhttp/commit/a1265b6140a8fe336602b969960d4048ebd1d3da,The network's 'C' header is added.,FALSE,UNCODED,
6367_2_99_0,6367,https://github.com/square/okhttp/commit/a1265b6140a8fe336602b969960d4048ebd1d3da,okhttp/src/test/java/okhttp3/CacheTest.java,CODE_COMMENT,https://github.com/square/okhttp/commit/a1265b6140a8fe336602b969960d4048ebd1d3da,indicates the end of the data stream.,FALSE,UNCODED,
6367_2_100_0,6367,https://github.com/square/okhttp/commit/a1265b6140a8fe336602b969960d4048ebd1d3da,okhttp/src/test/java/okhttp3/CacheTest.java,CODE_COMMENT,https://github.com/square/okhttp/commit/a1265b6140a8fe336602b969960d4048ebd1d3da,At least three request/response pairs are required because after the first request is cached,FALSE,UNCODED,
6367_2_101_0,6367,https://github.com/square/okhttp/commit/a1265b6140a8fe336602b969960d4048ebd1d3da,okhttp/src/test/java/okhttp3/CacheTest.java,CODE_COMMENT,https://github.com/square/okhttp/commit/a1265b6140a8fe336602b969960d4048ebd1d3da,"For Last-Modified and Date headers, we should echo the date back in the exact format we were served.",FALSE,UNCODED,
6367_2_102_0,6367,https://github.com/square/okhttp/commit/a1265b6140a8fe336602b969960d4048ebd1d3da,okhttp/src/test/java/okhttp3/CacheTest.java,CODE_COMMENT,https://github.com/square/okhttp/commit/a1265b6140a8fe336602b969960d4048ebd1d3da,scenario 2: condition fails,FALSE,UNCODED,
6367_2_103_0,6367,https://github.com/square/okhttp/commit/a1265b6140a8fe336602b969960d4048ebd1d3da,okhttp/src/test/java/okhttp3/CacheTest.java,CODE_COMMENT,https://github.com/square/okhttp/commit/a1265b6140a8fe336602b969960d4048ebd1d3da,Chrome interprets max-age relative to the local clock.,FALSE,UNCODED,
6367_2_103_1,6367,https://github.com/square/okhttp/commit/a1265b6140a8fe336602b969960d4048ebd1d3da,okhttp/src/test/java/okhttp3/CacheTest.java,CODE_COMMENT,https://github.com/square/okhttp/commit/a1265b6140a8fe336602b969960d4048ebd1d3da,Both our cache,FALSE,UNCODED,
6367_2_104_0,6367,https://github.com/square/okhttp/commit/a1265b6140a8fe336602b969960d4048ebd1d3da,okhttp/src/test/java/okhttp3/CacheTest.java,CODE_COMMENT,https://github.com/square/okhttp/commit/a1265b6140a8fe336602b969960d4048ebd1d3da,The URL was evicted before hasNext() made any promises.,FALSE,UNCODED,
6367_2_105_0,6367,https://github.com/square/okhttp/commit/a1265b6140a8fe336602b969960d4048ebd1d3da,okhttp/src/test/java/okhttp3/CacheTest.java,CODE_COMMENT,https://github.com/square/okhttp/commit/a1265b6140a8fe336602b969960d4048ebd1d3da,2 direct + 2 redirect = 4,FALSE,UNCODED,
6367_2_106_0,6367,https://github.com/square/okhttp/commit/a1265b6140a8fe336602b969960d4048ebd1d3da,okhttp/src/test/java/okhttp3/CacheTest.java,CODE_COMMENT,https://github.com/square/okhttp/commit/a1265b6140a8fe336602b969960d4048ebd1d3da,We've had bugs where caching and cross-protocol redirects yield class cast exceptions internal to the cache because we incorrectly assumed that HttpsURLConnection was always HTTPS and HttpURLConnection was always HTTP; in practice redirects mean that each can do either.,FALSE,UNCODED,
6367_2_106_1,6367,https://github.com/square/okhttp/commit/a1265b6140a8fe336602b969960d4048ebd1d3da,okhttp/src/test/java/okhttp3/CacheTest.java,CODE_COMMENT,https://github.com/square/okhttp/commit/a1265b6140a8fe336602b969960d4048ebd1d3da,https://github.com/square/okhttp/issues/214,FALSE,UNCODED,
6367_2_107_0,6367,https://github.com/square/okhttp/commit/a1265b6140a8fe336602b969960d4048ebd1d3da,okhttp/src/test/java/okhttp3/CacheTest.java,CODE_COMMENT,https://github.com/square/okhttp/commit/a1265b6140a8fe336602b969960d4048ebd1d3da,Make sure that calling skip() doesn't omit bytes from the cache.,FALSE,UNCODED,
6367_2_108_1,6367,https://github.com/square/okhttp/commit/a1265b6140a8fe336602b969960d4048ebd1d3da,okhttp/src/test/java/okhttp3/CacheTest.java,CODE_COMMENT,https://github.com/square/okhttp/commit/a1265b6140a8fe336602b969960d4048ebd1d3da,10 seconds from served date = 5 seconds from now,FALSE,UNCODED,
6367_2_109_0,6367,https://github.com/square/okhttp/commit/a1265b6140a8fe336602b969960d4048ebd1d3da,okhttp/src/test/java/okhttp3/CacheTest.java,CODE_COMMENT,https://github.com/square/okhttp/commit/a1265b6140a8fe336602b969960d4048ebd1d3da,regular get,FALSE,UNCODED,
6367_2_110_0,6367,https://github.com/square/okhttp/commit/a1265b6140a8fe336602b969960d4048ebd1d3da,okhttp/src/test/java/okhttp3/CacheTest.java,CODE_COMMENT,https://github.com/square/okhttp/commit/a1265b6140a8fe336602b969960d4048ebd1d3da,... and nothing else.,FALSE,UNCODED,
6367_2_111_0,6367,https://github.com/square/okhttp/commit/a1265b6140a8fe336602b969960d4048ebd1d3da,okhttp/src/test/java/okhttp3/CacheTest.java,CODE_COMMENT,https://github.com/square/okhttp/commit/a1265b6140a8fe336602b969960d4048ebd1d3da,"...so even when we evict the element, we still get something back.",FALSE,UNCODED,
6367_2_113_0,6367,https://github.com/square/okhttp/commit/a1265b6140a8fe336602b969960d4048ebd1d3da,okhttp/src/test/java/okhttp3/CacheTest.java,CODE_COMMENT,https://github.com/square/okhttp/commit/a1265b6140a8fe336602b969960d4048ebd1d3da,The original 'A' header is retained because the network response doesn't have one.,FALSE,UNCODED,
6367_2_114_0,6367,https://github.com/square/okhttp/commit/a1265b6140a8fe336602b969960d4048ebd1d3da,okhttp/src/test/java/okhttp3/CacheTest.java,CODE_COMMENT,https://github.com/square/okhttp/commit/a1265b6140a8fe336602b969960d4048ebd1d3da,conditional get,FALSE,UNCODED,
6367_2_115_0,6367,https://github.com/square/okhttp/commit/a1265b6140a8fe336602b969960d4048ebd1d3da,okhttp/src/test/java/okhttp3/CacheTest.java,CODE_COMMENT,https://github.com/square/okhttp/commit/a1265b6140a8fe336602b969960d4048ebd1d3da,last modified: 115 seconds ago,FALSE,UNCODED,
6367_2_116_0,6367,https://github.com/square/okhttp/commit/a1265b6140a8fe336602b969960d4048ebd1d3da,okhttp/src/test/java/okhttp3/CacheTest.java,CODE_COMMENT,https://github.com/square/okhttp/commit/a1265b6140a8fe336602b969960d4048ebd1d3da,"Old implementations of OkHttp's response cache wrote header fields like "":status: 200 OK"".",FALSE,UNCODED,
6367_2_116_1,6367,https://github.com/square/okhttp/commit/a1265b6140a8fe336602b969960d4048ebd1d3da,okhttp/src/test/java/okhttp3/CacheTest.java,CODE_COMMENT,https://github.com/square/okhttp/commit/a1265b6140a8fe336602b969960d4048ebd1d3da,This broke our cached response parser because it split on the first colon.,FALSE,UNCODED,
6367_2_116_2,6367,https://github.com/square/okhttp/commit/a1265b6140a8fe336602b969960d4048ebd1d3da,okhttp/src/test/java/okhttp3/CacheTest.java,CODE_COMMENT,https://github.com/square/okhttp/commit/a1265b6140a8fe336602b969960d4048ebd1d3da,This regression test exists to help us read these old bad cache entries.,FALSE,UNCODED,
6367_2_116_3,6367,https://github.com/square/okhttp/commit/a1265b6140a8fe336602b969960d4048ebd1d3da,okhttp/src/test/java/okhttp3/CacheTest.java,CODE_COMMENT,https://github.com/square/okhttp/commit/a1265b6140a8fe336602b969960d4048ebd1d3da,https://github.com/square/okhttp/issues/227,FALSE,UNCODED,
6367_2_117_0,6367,https://github.com/square/okhttp/commit/a1265b6140a8fe336602b969960d4048ebd1d3da,okhttp/src/test/java/okhttp3/CacheTest.java,CODE_COMMENT,https://github.com/square/okhttp/commit/a1265b6140a8fe336602b969960d4048ebd1d3da,408's are a bit of an outlier because we may repeat the request if we encounter this,FALSE,UNCODED,
6367_2_118_0,6367,https://github.com/square/okhttp/commit/a1265b6140a8fe336602b969960d4048ebd1d3da,okhttp/src/test/java/okhttp3/CacheTest.java,CODE_COMMENT,https://github.com/square/okhttp/commit/a1265b6140a8fe336602b969960d4048ebd1d3da,Remove it with iteration.,FALSE,UNCODED,
6367_2_119_0,6367,https://github.com/square/okhttp/commit/a1265b6140a8fe336602b969960d4048ebd1d3da,okhttp/src/test/java/okhttp3/CacheTest.java,CODE_COMMENT,https://github.com/square/okhttp/commit/a1265b6140a8fe336602b969960d4048ebd1d3da,Seed the cache.,FALSE,UNCODED,
6367_2_120_0,6367,https://github.com/square/okhttp/commit/a1265b6140a8fe336602b969960d4048ebd1d3da,okhttp/src/test/java/okhttp3/CacheTest.java,CODE_COMMENT,https://github.com/square/okhttp/commit/a1265b6140a8fe336602b969960d4048ebd1d3da,Remove does nothing.,FALSE,UNCODED,
6367_2_120_1,6367,https://github.com/square/okhttp/commit/a1265b6140a8fe336602b969960d4048ebd1d3da,okhttp/src/test/java/okhttp3/CacheTest.java,CODE_COMMENT,https://github.com/square/okhttp/commit/a1265b6140a8fe336602b969960d4048ebd1d3da,"But most importantly, it doesn't throw!",FALSE,UNCODED,
6367_2_121_0,6367,https://github.com/square/okhttp/commit/a1265b6140a8fe336602b969960d4048ebd1d3da,okhttp/src/test/java/okhttp3/CacheTest.java,CODE_COMMENT,https://github.com/square/okhttp/commit/a1265b6140a8fe336602b969960d4048ebd1d3da,"the HTTP spec permits caching 410s, but the RI doesn't.",FALSE,UNCODED,
6367_2_122_0,6367,https://github.com/square/okhttp/commit/a1265b6140a8fe336602b969960d4048ebd1d3da,okhttp/src/test/java/okhttp3/CacheTest.java,CODE_COMMENT,https://github.com/square/okhttp/commit/a1265b6140a8fe336602b969960d4048ebd1d3da,"Test each documented HTTP/1.1 code, plus the first unused value in each range.",FALSE,UNCODED,
6367_2_123_1,6367,https://github.com/square/okhttp/commit/a1265b6140a8fe336602b969960d4048ebd1d3da,okhttp/src/test/java/okhttp3/CacheTest.java,CODE_COMMENT,https://github.com/square/okhttp/commit/a1265b6140a8fe336602b969960d4048ebd1d3da,10 days from served date = 5 days from now,FALSE,UNCODED,
6367_2_124_0,6367,https://github.com/square/okhttp/commit/a1265b6140a8fe336602b969960d4048ebd1d3da,okhttp/src/test/java/okhttp3/CacheTest.java,CODE_COMMENT,https://github.com/square/okhttp/commit/a1265b6140a8fe336602b969960d4048ebd1d3da,served:   5 seconds ago,FALSE,UNCODED,
6367_2_125_0,6367,https://github.com/square/okhttp/commit/a1265b6140a8fe336602b969960d4048ebd1d3da,okhttp/src/test/java/okhttp3/CacheTest.java,CODE_COMMENT,https://github.com/square/okhttp/commit/a1265b6140a8fe336602b969960d4048ebd1d3da,The original 'B' headers are replaced by the network response.,FALSE,UNCODED,
6844_1_1_0,6844,https://github.com/square/okhttp/commit/5a17198acef96906dc6698245ad3192a1b4f6384,https://github.com/square/okhttp/commit/5a17198acef96906dc6698245ad3192a1b4f6384,COMMIT_MESSAGE,https://github.com/square/okhttp/commit/5a17198acef96906dc6698245ad3192a1b4f6384,remove experimental doc,FALSE,GOAL,GOAL: Remove experimental doc for EventListener.
6844_2_11_0,6844,https://github.com/square/okhttp/commit/5a17198acef96906dc6698245ad3192a1b4f6384,okhttp/src/main/java/okhttp3/EventListener.java,CODE_COMMENT,https://github.com/square/okhttp/commit/5a17198acef96906dc6698245ad3192a1b4f6384,Invoked when a connection attempt fails.,FALSE,UNCODED,
6844_2_11_1,6844,https://github.com/square/okhttp/commit/5a17198acef96906dc6698245ad3192a1b4f6384,okhttp/src/main/java/okhttp3/EventListener.java,CODE_COMMENT,https://github.com/square/okhttp/commit/5a17198acef96906dc6698245ad3192a1b4f6384,This failure is not terminal if further routes are available and failure recovery is enabled.,FALSE,UNCODED,
6844_2_11_2,6844,https://github.com/square/okhttp/commit/5a17198acef96906dc6698245ad3192a1b4f6384,okhttp/src/main/java/okhttp3/EventListener.java,CODE_COMMENT,https://github.com/square/okhttp/commit/5a17198acef96906dc6698245ad3192a1b4f6384,"<p>If the {@code call} uses HTTPS, this will be invoked after {@link #secureConnectEnd(Call, Handshake)}, otherwise it will invoked after {@link #connectStart(Call, InetSocketAddress, Proxy)}.",FALSE,UNCODED,
6844_2_12_0,6844,https://github.com/square/okhttp/commit/5a17198acef96906dc6698245ad3192a1b4f6384,okhttp/src/main/java/okhttp3/EventListener.java,CODE_COMMENT,https://github.com/square/okhttp/commit/5a17198acef96906dc6698245ad3192a1b4f6384,Invoked immediately after a socket connection was attempted.,FALSE,UNCODED,
